OBJECTID;X;Y;org_name;Name;addrln1;city;post_id;zip;latitude;longitude;POINT_X;POINT_Y
157211372;-117.894166757222138;34.038055567603394;US Geological Survey (USGS);Puente Creek;;;25294;;34.0380556;-117.8941667;6593733.95119064;1836246.4380199
157211373;-118.010277856510356;33.982499966920457;US Geological Survey (USGS);Savage Creek;;;25295;;33.9825;-118.0102778;6558554.46446313;1816011.90532631
157211374;-117.856174857275462;34.453607566187017;US Geological Survey (USGS);Sandrock Creek;;;25296;;34.4536076;-117.8561748;6605027.70944297;1987487.81401423
157211375;-118.05312365705241;34.228059166432317;US Geological Survey (USGS);Santa Anita Wash;;;25297;;34.2280592;-118.0531236;6545612.35747339;1905379.63505507
157211376;-118.30174495648815;34.388052766677674;US Geological Survey (USGS);Spring Creek;;;25298;;34.3880528;-118.3017449;6470635.12225756;1963736.69222523
157211377;-118.660366155788097;34.710261065517841;US Geological Survey (USGS);Castaic Creek;;;25299;;34.7102611;-118.6603661;6363212.05921698;2081511.56986398
157211378;-117.730612257616585;34.126952967533562;US Geological Survey (USGS);Thompson Wash;;;25300;;34.126953;-117.7306122;6643198.20068714;1868690.26256782
157211379;-118.921666754869008;34.062222165935935;US Geological Survey (USGS);Willow Creek;;;25301;;34.0622222;-118.9216667;6282523.50045006;1846304.03437448
157211380;-118.545919855956825;34.273891066605152;US Geological Survey (USGS);Wilbur Wash;;;25302;;34.2738911;-118.5459198;6396743.48132722;1922502.31537656
157211381;-118.917222255281388;34.083888866656515;US Geological Survey (USGS);Arroyo Sequit;;;25303;;34.0838889;-118.9172222;6283941.52550113;1854176.31948289
157211382;-118.167572956991975;34.303889566482667;US Geological Survey (USGS);Big Tujunga Creek;;;25304;;34.3038896;-118.1675729;6511063.15262181;1933013.64081056
157211383;-117.907840357356278;34.062787767105249;US Geological Survey (USGS);Vine Creek;;;25305;;34.0627878;-117.9078403;6589583.09859997;1845242.88328156
157211384;-118.918151255010585;34.083895866739049;US Geological Survey (USGS);West Fork Arroyo Sequit;;;25306;;34.0838959;-118.9181512;6283660.26162797;1854181.43495823
157211385;-118.338333355968743;34.351388866424209;US Geological Survey (USGS);Little Tujunga Creek;;;25307;;34.3513889;-118.3383333;6459551.68149798;1950429.20637307
157211386;-117.983055656508228;33.967499967343237;US Geological Survey (USGS);Tacobi Creek;;;25308;;33.9675;-117.9830556;6566808.19369055;1810553.36276573
157211387;-118.602309156262891;34.195282365944649;US Geological Survey (USGS);Arroyo Calabasas;;;25309;;34.1952824;-118.6023091;6379536.59120038;1893992.99870764
157211388;-118.649166755668929;34.081111066296479;US Geological Survey (USGS);Cold Creek;;;25310;;34.0811111;-118.6491667;6365099.06430122;1852533.03372748
157211389;-118.721198854996501;34.097228466018628;US Geological Survey (USGS);Las Virgenes Creek;;;25311;;34.0972285;-118.7211988;6343329.78533331;1858546.98921923
157211390;-118.750922355573138;34.12139466601149;US Geological Survey (USGS);Medea Creek;;;25312;;34.1213947;-118.7509223;6334396.95772655;1867407.16900539
157211391;-117.792558756992719;34.11111986750582;US Geological Survey (USGS);Walnut Creek;;;25313;;34.1111199;-117.7925587;6624462.55377531;1862883.84832764
157211392;-117.79444445709666;34.055555566989362;US Geological Survey (USGS);South San Jose Creek;;;25314;;34.0555556;-117.7944444;6623933.1079838;1842661.8149529
157211393;-117.832837957822719;34.154451567236286;US Geological Survey (USGS);Big Dalton Wash;;;25315;;34.1544516;-117.8328379;6612243.87644105;1878630.3096168
157211394;-117.872565357586367;34.666376866005095;US Geological Survey (USGS);Big Rock Wash;;;25316;;34.6663769;-117.8725653;6599988.47805163;2064913.15555431
157211395;-117.804722257782245;34.137499966821132;US Geological Survey (USGS);East Branch Big Dalton Wash;;;25317;;34.1375;-117.8047222;6620762.03066455;1872476.65985064
157211396;-118.048679757001963;34.323333266253925;US Geological Survey (USGS);East Fork Alder Creek;;;25318;;34.3233333;-118.0486797;6546972.42955638;1940050.94268081
157211397;-117.838115957682064;34.15695146694371;US Geological Survey (USGS);Little Dalton Wash;;;25319;;34.1569515;-117.8381159;6610645.59617305;1879537.45379989
157211398;-118.019791257663073;34.469161366014816;US Geological Survey (USGS);Little Rock Creek;;;25320;;34.4691614;-118.0197912;6555705.19949238;1993117.74238689
157211399;-118.027569757128518;34.704707365986152;US Geological Survey (USGS);Little Rock Wash;;;25321;;34.7047074;-118.0275697;6553384.24612905;2078839.63951232
157211400;-118.129794857651788;34.781925865682105;US Geological Survey (USGS);Amargosa Creek;;;25322;;34.7819259;-118.1297948;6522696.79995814;2106966.0855559
157211401;-118.133406357208742;34.569712365958303;US Geological Survey (USGS);Anaverde Creek;;;25323;;34.5697124;-118.1334063;6521509.87746322;2029736.66357148
157211402;-117.72783595735909;34.343056867091406;US Geological Survey (USGS);Prairie Fork;;;25324;;34.3430569;-117.7278359;6643825.47731972;1947336.40317547
157211403;-118.211185556857956;34.276668466237616;US Geological Survey (USGS);Vasquez Creek;;;25325;;34.2766685;-118.2111855;6497871.31187956;1923132.21733198
157211404;-118.28083335599112;34.234722166662799;US Geological Survey (USGS);Verdugo Wash;;;25326;;34.2347222;-118.2808333;6476788.15358664;1907918.75038365
157211405;-117.668946758368847;34.570825666242435;US Geological Survey (USGS);Le Montaine Creek;;;25327;;34.5708257;-117.6689467;6661328.64441305;2030279.29109514
157211406;-118.244242956894325;34.601932766318356;US Geological Survey (USGS);Pine Creek;;;25328;;34.6019328;-118.2442429;6488172.32865289;2041525.14327531
157211407;-118.75120235600609;34.635264365784352;US Geological Survey (USGS);Piru Creek;;;25329;;34.6352644;-118.7512023;6335709.77662322;2054410.46888256
157211408;-118.105348056390909;34.2694464668674;US Geological Survey (USGS);Arroyo Seco;;;25330;;34.2694465;-118.105348;6529841.9851428;1920453.65969698
157211409;-118.536474755981928;34.391663966239626;US Geological Survey (USGS);Placerita Creek;;;25331;;34.391664;-118.5364747;6399825.64248572;1965346.13159165
157211410;-118.050000057578075;34.351666666206846;US Geological Survey (USGS);Alder Creek;;;25332;;34.3516667;-118.05;6546578.91886047;1950362.19830498
157211411;-117.708888957851386;34.140555566911146;US Geological Survey (USGS);Thompson Creek;;;25333;;34.1405556;-117.7088889;6649758.2138138;1873658.80807689
157211412;-117.889786957685274;34.444440966751806;US Geological Survey (USGS);Cruthers Creek;;;25334;;34.444441;-117.8897869;6594898.70476663;1984139.09138098
157211413;-118.152222256442457;34.283611066852593;US Geological Survey (USGS);Clear Creek;;;25335;;34.2836111;-118.1522222;6515687.89927781;1925626.55486298
157211414;-117.987844457562247;34.345277166722084;US Geological Survey (USGS);Chilao Creek;;;25336;;34.3452772;-117.9878444;6565339.50568305;1948033.40670273
157211415;-118.180555656826812;34.373055566694944;US Geological Survey (USGS);Fox Creek;;;25337;;34.3730556;-118.1805556;6507187.58163281;1958191.21020597
157211416;-118.171111156999245;34.346111066675341;US Geological Survey (USGS);Fall Creek;;;25338;;34.3461111;-118.1711111;6510020.76953597;1948380.61598206
157211417;-117.731724557271278;34.305835967127251;US Geological Survey (USGS);Fish Fork;;;25339;;34.305836;-117.7317245;6642687.8244113;1933787.91124365
157211418;-118.857040256175807;34.793312565093075;US Geological Survey (USGS);Gorman Creek;;;25340;;34.7933126;-118.8570402;6304365.0325543;2112181.88975681
157211419;-118.157572656807972;34.306111666369432;US Geological Survey (USGS);Lucas Creek;;;25341;;34.3061117;-118.1575726;6514084.51764205;1933817.41873056
157211420;-117.717282058175897;34.54499366643271;US Geological Survey (USGS);Mescal Creek;;;25342;;34.5449937;-117.717282;6646804.55535105;2020833.9999464
157211421;-118.538974856623994;34.39388616647485;US Geological Survey (USGS);Newhall Creek;;;25343;;34.3938862;-118.5389748;6399075.75094089;1966158.85765648
157211422;-117.772558157995903;34.154729667327054;US Geological Survey (USGS);San Dimas Wash;;;25344;;34.1547297;-117.7725581;6630480.78944223;1878767.31327981
157211423;-118.037846556665272;34.378053566454703;US Geological Survey (USGS);North Fork Alder Creek;;;25345;;34.3780536;-118.0378465;6550250.80160855;1959963.29918148
157211424;-118.103681356933862;34.258058066346983;US Geological Survey (USGS);West Fork San Gabriel River;;;25346;;34.2580581;-118.1036813;6530341.26301564;1916308.69193706
157211425;-117.89589835790116;34.453051766057619;US Geological Survey (USGS);Holmes Creek;;;25347;;34.4530518;-117.8958983;6593052.92072855;1987270.7777029
157211426;-118.168129056935072;34.376386666114634;US Geological Survey (USGS);North Fork Mill Creek;;;25348;;34.3763867;-118.168129;6510939.33823688;1959396.95713831
157211427;-118.118960156457959;34.310000466985187;US Geological Survey (USGS);Grotto Creek;;;25349;;34.3100005;-118.1189601;6525746.88703381;1935216.58522356
157211428;-118.747035755598361;34.565267565513075;US Geological Survey (USGS);Michael Creek;;;25350;;34.5652676;-118.7470357;6336773.74463964;2028928.14287882
157211429;-118.126183157098225;34.374720166367624;US Geological Survey (USGS);Middle Fork Mill Creek;;;25351;;34.3747202;-118.1261831;6523595.26010346;1958771.95707598
157211430;-118.087015157017831;34.396941566544598;US Geological Survey (USGS);Mill Creek;;;25352;;34.3969416;-118.0870151;6535420.98710814;1966846.22734472
157211431;-117.934511458105746;34.638321865957415;US Geological Survey (USGS);Rock Creek;;;25353;;34.6383219;-117.9345114;6581368.64849347;2054685.25770307
157211432;-118.706944455884468;34.714166665285404;US Geological Survey (USGS);Salt Creek;;;25354;;34.7141667;-118.7069444;6349224.21284889;2083028.11309072
157211433;-118.364247057027001;34.433606466298414;US Geological Survey (USGS);Santa Clara River;;;25355;;34.4336065;-118.364247;6451838.64311831;1980376.9666874
157211434;-118.576475955995718;34.376109066200122;US Geological Survey (USGS);Walker Basin Creek;;;25356;;34.3761091;-118.5764759;6387725.66963847;1959752.2973069
157211435;-117.879230857159229;34.436107966467176;US Geological Survey (USGS);Watkins Creek;;;25357;;34.436108;-117.8792308;6598084.92838106;1981110.19684823
157211436;-118.215352356326875;34.275835066903205;US Geological Survey (USGS);Silver Creek;;;25358;;34.2758351;-118.2153523;6496611.8764063;1922831.59949489
157211437;-117.747001958041494;34.216672367119337;US Geological Survey (USGS);Hummingbird Creek;;;25359;;34.2166724;-117.7470019;6638155.82921022;1901327.79046848
157211438;-118.173684356997526;34.301111866479637;US Geological Survey (USGS);Josephine Creek;;;25360;;34.3011119;-118.1736843;6509215.75933497;1932005.91874464
157211439;-117.757222257102995;34.217777766623605;US Geological Survey (USGS);Tanbark Creek;;;25361;;34.2177778;-117.7572222;6635065.09851505;1901722.44420673
157211440;-117.775337757607701;34.36055606676473;US Geological Survey (USGS);Iron Fork;;;25362;;34.3605561;-117.7753377;6629472.42892614;1953669.24418432
157211441;-117.840338957186447;34.290835767261775;US Geological Survey (USGS);North Fork San Gabriel River;;;25363;;34.2908358;-117.8403389;6609895.67214797;1928259.2438233
157211442;-117.967566756967386;34.408886066096585;US Geological Survey (USGS);South Fork Little Rock Creek;;;25364;;34.4088861;-117.9675667;6571452.88387622;1971183.28920865
157211443;-118.558419656544359;34.423607065666857;US Geological Survey (USGS);South Fork Santa Clara River;;;25365;;34.4236071;-118.5584196;6393269.91117464;1977006.74803415
157211444;-117.819444457969382;34.323611066904746;US Geological Survey (USGS);Soldier Creek;;;25366;;34.3236111;-117.8194444;6616185.38594647;1940197.44599673
157211445;-117.725058158286615;34.34305686659556;US Geological Survey (USGS);San Gabriel River;;;25367;;34.3430569;-117.7250581;6644663.97859547;1947338.68499506
157211446;-117.760612957594134;34.080565567472163;US Geological Survey (USGS);San Jose Creek;;;25368;;34.0805656;-117.7606129;6634158.97270264;1851786.08935523
157211447;-117.822839957220864;34.408609466463716;US Geological Survey (USGS);South Fork Big Rock Creek;;;25369;;34.4086095;-117.8228399;6615105.66566497;1971128.1426654
157211448;-118.059236257180373;34.381942166344992;US Geological Survey (USGS);West Fork Alder Creek;;;25370;;34.3819422;-118.0592362;6543797.66720514;1961381.55323473
157211449;-118.20083335712394;34.357777766161647;US Geological Survey (USGS);West Fork Fox Creek;;;25371;;34.3577778;-118.2008333;6501057.67492938;1952642.9414469
157211450;-117.930555657602142;34.316944366642339;US Geological Survey (USGS);West Fork Bear Creek;;;25372;;34.3169444;-117.9305556;6582639.32246131;1937729.58872773
157211451;-118.143959856298096;34.121397166484066;US Geological Survey (USGS);Alhambra Wash;;;25373;;34.1213972;-118.1439598;6518099.21368089;1866590.35010098
157211452;-118.059166757384403;34.220833266675996;US Geological Survey (USGS);Winter Creek;;;25374;;34.2208333;-118.0591667;6543784.12819022;1902751.02023356
157211453;-117.782222257686939;34.019166667617419;US Geological Survey (USGS);Diamond Bar Creek;;;25375;;34.0191667;-117.7822222;6627663.89776631;1829427.00382414
157211454;-118.79397985533484;34.12278366636319;US Geological Survey (USGS);Malibu Creek;;;25376;;34.1227837;-118.7939798;6321369.47557947;1868012.78163931
157211455;-117.858397358147045;34.469440266047421;US Geological Survey (USGS);Big Rock Creek;;;25377;;34.4694403;-117.8583973;6604349.5999068;1993248.71751864
157211456;-117.745890658052645;34.165840567070902;US Geological Survey (USGS);Marshall Creek;;;25378;;34.1658406;-117.7458906;6638538.55875972;1882830.08533798
157260192;-118.318033274177267;33.71608511556007;Los Angeles County Department of Beaches and Harbors;White Point - Royal Palms;1799 Paseo Del Mar;San Pedro;;90732;33.71608515;-118.31803322;6464947.30292456;1719209.57399698
